Property,Account No,Trans No,Res No,Date,Transaction Description,Reason,GL Code,User Name,Amount
Sunland RV Resort Emerald Desert,356107,15192691,206198,28-Apr-19,Void:    - Music Festival Package-Events,Cancelled Reservation,ACTIVITIES,Amanda,93.5
Sunland RV Resort Emerald Desert,356107,15192692,206198,28-Apr-19,Void:    - Music Festival - Shuttle,Cancelled Reservation,OUTSIDE VENDOR COMMISSION,Amanda,37.5
Sunland RV Resort Emerald Desert,346864,14661822,199308,28-Apr-19,Void: 01D- Emerald Daily Charge - (28-Apr-19),Cancelled Reservation,Lot-Daily,Amanda,94
Sunland RV Resort Emerald Desert,346864,14661823,199308,28-Apr-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Amanda,10.34
Sunland RV Resort Emerald Desert,358415,15624562,208043,28-Apr-19,Void: 07-ED Parking/Storage - (28-Apr-19),Incorrect Entry,PARKING,Amanda,0
Sunland RV Resort Emerald Desert,358415,15603686,208043,28-Apr-19,Void: 07-ED Parking/Storage - (28-Apr-19),Cancelled Reservation,PARKING,Amanda,0
Sunland RV Resort Emerald Desert,359000,15823052,208521,28-Apr-19,Void: 01D- Emerald Daily Charge - (28-Apr-19),Cancelled Reservation,Lot-Daily,Amanda,104
Sunland RV Resort Emerald Desert,359000,15823053,208521,28-Apr-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Amanda,11.44
Sunland RV Resort Emerald Desert,359000,15823054,208521,28-Apr-19,Void:    - Music Festival Package-Events,Cancelled Reservation,ACTIVITIES,Amanda,93.5
Sunland RV Resort Emerald Desert,359000,15823055,208521,28-Apr-19,Void:    - Music Festival - Shuttle,Cancelled Reservation,OUTSIDE VENDOR COMMISSION,Amanda,37.5
Sunland RV Resort Emerald Desert,355251,15784493,226142,28-Apr-19,Void: 02-ED Weekly Rate - (28-Apr-19),Cancelled Reservation,Lot-Weekly,Amanda,58.27
Sunland RV Resort Emerald Desert,355251,15784494,226142,28-Apr-19,Void:    - Music Festival Package-Events,Cancelled Reservation,ACTIVITIES,Amanda,93.5
Sunland RV Resort Emerald Desert,355251,15784495,226142,28-Apr-19,Void:    - Music Festival - Shuttle,Cancelled Reservation,OUTSIDE VENDOR COMMISSION,Amanda,37.5
Sunland RV Resort Emerald Desert,373204,15789477,219177,28-Apr-19,Void: 01-ED Daily Charge - (28-Apr-19),Cancelled Reservation,Lot-Daily,Amanda,94
Sunland RV Resort Emerald Desert,373204,15789478,219177,28-Apr-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Amanda,10.34
Sunland RV Resort Emerald Desert,373204,15789479,219177,28-Apr-19,Void:    - Music Festival Package-Events,Cancelled Reservation,ACTIVITIES,Amanda,93.5
Sunland RV Resort Emerald Desert,373204,15789480,219177,28-Apr-19,Void:    - Music Festival - Shuttle,Cancelled Reservation,OUTSIDE VENDOR COMMISSION,Amanda,37.5
Sunland RV Resort Emerald Desert,377920,15889939,222639,28-Apr-19,Void: 01-ED Daily Charge - (28-Apr-19),Cancelled Reservation,Lot-Daily,Amanda,84
Sunland RV Resort Emerald Desert,377920,15889940,222639,28-Apr-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Amanda,9.24
Sunland RV Resort Emerald Desert,377920,15889941,222639,28-Apr-19,Void:    - Music Festival Package-Events,Cancelled Reservation,ACTIVITIES,Amanda,93.5
Sunland RV Resort Emerald Desert,377920,15889942,222639,28-Apr-19,Void:    - Music Festival - Shuttle,Cancelled Reservation,OUTSIDE VENDOR COMMISSION,Amanda,37.5
Sunland RV Resort Emerald Desert,360944,15823729,209998,28-Apr-19,Void: 01-ED Villa Daily Rate - (28-Apr-19),Cancelled Reservation,VILLA RENTALS,Amanda,514.85
Sunland RV Resort Emerald Desert,360944,15823730,209998,28-Apr-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Amanda,56.62
Sunland RV Resort Emerald Desert,339652,15206159,194292,28-Apr-19,Void: 01V-Villa Daily Rates - (28-Apr-19),Cancelled Reservation,VILLA RENTALS,Amanda,221
Sunland RV Resort Emerald Desert,339652,15206160,194292,28-Apr-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Amanda,24.31
Sunland RV Resort Emerald Desert,367561,15904325,215017,28-Apr-19,Void: Cancellation Fee- ED,Cancelled Reservation,LATE FEES/SERVICE CHARGES,Amanda,452
Property,Account No,Trans No,Res No,Date,Transaction Description,Reason,GL Code,User Name,Amount
Sunland RV Resort Emerald Desert,358229,15393060,207892,28-Apr-19,Void: 01D- Emerald Daily Charge - (28-Apr-19),Cancelled Reservation,Lot-Daily,Amanda,84
Sunland RV Resort Emerald Desert,358229,15393061,207892,28-Apr-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Amanda,9.24
Sunland RV Resort Emerald Desert,358229,15393062,207892,28-Apr-19,Void:    - Music Festival Package-Events,Cancelled Reservation,ACTIVITIES,Amanda,93.5
Sunland RV Resort Emerald Desert,358229,15393063,207892,28-Apr-19,Void:    - Music Festival - Shuttle,Cancelled Reservation,OUTSIDE VENDOR COMMISSION,Amanda,37.5
Sunland RV Resort Emerald Desert,369642,15779103,224870,28-Apr-19,Void: 02-ED Weekly Rate - (28-Apr-19),Cancelled Reservation,Lot-Weekly,Amanda,104
Sunland RV Resort Emerald Desert,369642,15779104,224870,28-Apr-19,Void:    - Music Festival Package-Events,Cancelled Reservation,ACTIVITIES,Amanda,93.5
Sunland RV Resort Emerald Desert,369642,15779105,224870,28-Apr-19,Void:    - Music Festival - Shuttle,Cancelled Reservation,OUTSIDE VENDOR COMMISSION,Amanda,37.5
Sunland RV Resort Emerald Desert,355251,15652002,226142,28-Apr-19,Void:    - Music Festival Package-Events,Incorrect Entry,ACTIVITIES,Amanda,93.5
Sunland RV Resort Emerald Desert,357536,15484476,207365,28-Apr-19,Void: 01D- Emerald Daily Charge - (28-Apr-19),Cancelled Reservation,Lot-Daily,Briana,84
Sunland RV Resort Emerald Desert,357536,15484477,207365,28-Apr-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Briana,9.24
Sunland RV Resort Emerald Desert,357536,15484478,207365,28-Apr-19,Void:    - Music Festival Package-Events,Cancelled Reservation,ACTIVITIES,Briana,93.5
Sunland RV Resort Emerald Desert,357536,15484479,207365,28-Apr-19,Void:    - Music Festival - Shuttle,Cancelled Reservation,OUTSIDE VENDOR COMMISSION,Briana,37.5
Sunland RV Resort Emerald Desert,357950,15400724,207671,28-Apr-19,Void: 01-ED Daily Charge - (28-Apr-19),Incorrect Entry,Lot-Daily,Briana,124
Sunland RV Resort Emerald Desert,357950,15400725,207671,28-Apr-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Briana,13.64
Sunland RV Resort Emerald Desert,357950,15400726,207671,28-Apr-19,Void:    - 2 x Adults,Incorrect Entry,ADDITIONAL OCUPNTS,Briana,40
Sunland RV Resort Emerald Desert,357950,15400683,207671,28-Apr-19,Void:    - Music Festival Package-Events,Incorrect Entry,ACTIVITIES,Briana,187
Sunland RV Resort Emerald Desert,357950,15400689,207671,28-Apr-19,Void:    - Music Festival - Shuttle,Incorrect Entry,OUTSIDE VENDOR COMMISSION,Briana,75
Sunland RV Resort Emerald Desert,374090,15881428,219817,28-Apr-19,Void: 01-ED Daily Charge - (28-Apr-19),Posted to wrong account ,Lot-Daily,Briana,144
Sunland RV Resort Emerald Desert,374090,15881429,219817,28-Apr-19,Void:    - TOT,Posted to wrong account ,Transient/Occupancy Tax,Briana,15.84
Sunland RV Resort Emerald Desert,374090,15881430,219817,28-Apr-19,Void:    - 2 x Adults,Posted to wrong account ,ADDITIONAL OCUPNTS,Briana,40
Sunland RV Resort Emerald Desert,374090,15881509,219817,28-Apr-19,Void: 01-ED Daily Charge - (28-Apr-19),Incorrect Entry,Lot-Daily,Briana,144
Sunland RV Resort Emerald Desert,374090,15881510,219817,28-Apr-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Briana,15.84
Sunland RV Resort Emerald Desert,374090,15881511,219817,28-Apr-19,Void:    - 2 x Adults,Incorrect Entry,ADDITIONAL OCUPNTS,Briana,40
Sunland RV Resort Emerald Desert,374090,15881512,219817,28-Apr-19,Void:    - Music Festival Package-Events,Incorrect Entry,ACTIVITIES,Briana,187
Sunland RV Resort Emerald Desert,374090,15881513,219817,28-Apr-19,Void:    - Music Festival - Shuttle,Incorrect Entry,OUTSIDE VENDOR COMMISSION,Briana,75
Sunland RV Resort Emerald Desert,374090,15881431,219817,28-Apr-19,Void:    - Music Festival Package-Events,Posted to wrong account ,ACTIVITIES,Briana,187
Sunland RV Resort Emerald Desert,374090,15881432,219817,28-Apr-19,Void:    - Music Festival - Shuttle,Posted to wrong account ,OUTSIDE VENDOR COMMISSION,Briana,75
Sunland RV Resort Emerald Desert,374090,15881632,219817,28-Apr-19,Void: 01-ED Daily Charge - (28-Apr-19),Incorrect Entry,Lot-Daily,Briana,144
Sunland RV Resort Emerald Desert,374090,15881633,219817,28-Apr-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Briana,15.84
Property,Account No,Trans No,Res No,Date,Transaction Description,Reason,GL Code,User Name,Amount
Sunland RV Resort Emerald Desert,374090,15881634,219817,28-Apr-19,Void:    - 2 x Adults,Incorrect Entry,ADDITIONAL OCUPNTS,Briana,40
Sunland RV Resort Emerald Desert,374090,15881623,219817,28-Apr-19,Void:    - Music Festival Package-Events,Incorrect Entry,ACTIVITIES,Briana,187
Sunland RV Resort Emerald Desert,374090,15881635,219817,28-Apr-19,Void:    - Music Festival - Shuttle,Incorrect Entry,OUTSIDE VENDOR COMMISSION,Briana,75
Sunland RV Resort Emerald Desert,368288,15786967,215530,28-Apr-19,Void: 06-ED Complimentary - (28-Apr-19),Cancelled Reservation,ACTIVITIES,Briana,50
Sunland RV Resort Emerald Desert,375424,15779381,220798,28-Apr-19,Void: 01-ED Daily Charge - (28-Apr-19),Cancelled Reservation,Lot-Daily,Briana,94
Sunland RV Resort Emerald Desert,375424,15779382,220798,28-Apr-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Briana,10.34
Sunland RV Resort Emerald Desert,375424,15779383,220798,28-Apr-19,Void:    - Music Festival Package-Events,Cancelled Reservation,ACTIVITIES,Briana,93.5
Sunland RV Resort Emerald Desert,375424,15779384,220798,28-Apr-19,Void:    - Music Festival - Shuttle,Cancelled Reservation,OUTSIDE VENDOR COMMISSION,Briana,37.5
Sunland RV Resort Emerald Desert,348104,14649600,200217,28-Apr-19,Void: 02W- Emerald Weekly Rates - (28-Apr-19),Cancelled Reservation,Lot-Weekly,Darlene,90
Sunland RV Resort Emerald Desert,348104,14649601,200217,28-Apr-19,Void:    - 2 x Pets,Cancelled Reservation,PETS,Darlene,6
Sunland RV Resort Emerald Desert,348104,14647207,200217,28-Apr-19,Void:    - Music Festival Package-Events,Incorrect Entry,ACTIVITIES,Darlene,93.5
Sunland RV Resort Emerald Desert,348104,14647215,200217,28-Apr-19,Void:    - Music Festival - Shuttle,Incorrect Entry,OUTSIDE VENDOR COMMISSION,Darlene,37.5
Sunland RV Resort Emerald Desert,378286,15893515,222893,28-Apr-19,Void: 01-ED Daily Charge - (28-Apr-19),Incorrect Entry,Lot-Daily,Jenn,84
Sunland RV Resort Emerald Desert,378286,15893516,222893,28-Apr-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Jenn,9.24
Sunland RV Resort Emerald Desert,378286,15893517,222893,28-Apr-19,Void:    - Music Festival Package-Events,Incorrect Entry,ACTIVITIES,Jenn,93.5
Sunland RV Resort Emerald Desert,378286,15893518,222893,28-Apr-19,Void:    - Music Festival - Shuttle,Incorrect Entry,OUTSIDE VENDOR COMMISSION,Jenn,37.5
Sunland RV Resort Emerald Desert,375882,15785008,221138,28-Apr-19,Void:    - Music Festival Package-Events,Incorrect Entry,ACTIVITIES,Jenn,140.25
Sunland RV Resort Emerald Desert,375882,15785009,221138,28-Apr-19,Void:    - Music Festival - Shuttle,Incorrect Entry,OUTSIDE VENDOR COMMISSION,Jenn,56.25
Sunland RV Resort Emerald Desert,375882,15785005,221138,28-Apr-19,Void: 01-ED Daily Charge - (28-Apr-19),Incorrect Entry,Lot-Daily,Jenn,114
Sunland RV Resort Emerald Desert,375882,15785006,221138,28-Apr-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Jenn,12.54
Sunland RV Resort Emerald Desert,375882,15785007,221138,28-Apr-19,Void:    - 1 x Adults,Incorrect Entry,ADDITIONAL OCUPNTS,Jenn,20
Sunland RV Resort Emerald Desert,375218,15752184,220660,28-Apr-19,Void: 01-ED Daily Charge - (28-Apr-19),Incorrect Entry,Lot-Daily,Jenn,174
Sunland RV Resort Emerald Desert,375218,15752185,220660,28-Apr-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Jenn,19.14
Sunland RV Resort Emerald Desert,375218,15752186,220660,28-Apr-19,Void:    - 4 x Adults,Incorrect Entry,ADDITIONAL OCUPNTS,Jenn,80
Sunland RV Resort Emerald Desert,375218,15752187,220660,28-Apr-19,Void:    - Music Festival Package-Events,Incorrect Entry,ACTIVITIES,Jenn,280.5
Sunland RV Resort Emerald Desert,375218,15752188,220660,28-Apr-19,Void:    - Music Festival - Shuttle,Incorrect Entry,OUTSIDE VENDOR COMMISSION,Jenn,112.5
Sunland RV Resort Emerald Desert,377621,15874695,222411,28-Apr-19,Void: 01-ED Daily Charge - (28-Apr-19),Incorrect Entry,Lot-Daily,Jenn,84
Sunland RV Resort Emerald Desert,377621,15874696,222411,28-Apr-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Jenn,9.24
Sunland RV Resort Emerald Desert,377621,15874697,222411,28-Apr-19,Void:    - Music Festival Package-Events,Incorrect Entry,ACTIVITIES,Jenn,93.5
Property,Account No,Trans No,Res No,Date,Transaction Description,Reason,GL Code,User Name,Amount
Sunland RV Resort Emerald Desert,377621,15874698,222411,28-Apr-19,Void:    - Music Festival - Shuttle,Incorrect Entry,OUTSIDE VENDOR COMMISSION,Jenn,37.5
Sunland RV Resort Emerald Desert,374737,15733818,220309,28-Apr-19,Void: 01-ED Daily Charge - (28-Apr-19),Incorrect Entry,Lot-Daily,Jenn,84
Sunland RV Resort Emerald Desert,374737,15733819,220309,28-Apr-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Jenn,9.24
Sunland RV Resort Emerald Desert,374737,15733820,220309,28-Apr-19,Void:    - Music Festival Package-Events,Incorrect Entry,ACTIVITIES,Jenn,93.5
Sunland RV Resort Emerald Desert,374737,15733821,220309,28-Apr-19,Void:    - Music Festival - Shuttle,Incorrect Entry,OUTSIDE VENDOR COMMISSION,Jenn,37.5
Sunland RV Resort Emerald Desert,375561,15759211,220892,28-Apr-19,Void: 01-ED Daily Charge - (28-Apr-19),Incorrect Entry,Lot-Daily,Jenn,94
Sunland RV Resort Emerald Desert,375561,15759212,220892,28-Apr-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Jenn,10.34
Sunland RV Resort Emerald Desert,375561,15759213,220892,28-Apr-19,Void:    - Music Festival Package-Events,Incorrect Entry,ACTIVITIES,Jenn,93.5
Sunland RV Resort Emerald Desert,375561,15759214,220892,28-Apr-19,Void:    - Music Festival - Shuttle,Incorrect Entry,OUTSIDE VENDOR COMMISSION,Jenn,37.5
Sunland RV Resort Emerald Desert,377281,15838358,222166,28-Apr-19,Void: 02-ED Weekly Rate - (28-Apr-19),Cancelled Reservation,Lot-Weekly,Jenn,94
Sunland RV Resort Emerald Desert,377281,15838359,222166,28-Apr-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Jenn,10.34
Sunland RV Resort Emerald Desert,377281,15838360,222166,28-Apr-19,Void:    - Music Festival Package-Events,Cancelled Reservation,ACTIVITIES,Jenn,93.5
Sunland RV Resort Emerald Desert,377281,15838361,222166,28-Apr-19,Void:    - Music Festival - Shuttle,Cancelled Reservation,OUTSIDE VENDOR COMMISSION,Jenn,37.5
Sunland RV Resort Emerald Desert,375920,15783838,221168,28-Apr-19,Void: 01-ED Daily Charge - (28-Apr-19),Cancelled Reservation,Lot-Daily,Jenn,94
Sunland RV Resort Emerald Desert,375920,15783839,221168,28-Apr-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Jenn,10.34
Sunland RV Resort Emerald Desert,375920,15783840,221168,28-Apr-19,Void:    - Music Festival Package-Events,Cancelled Reservation,ACTIVITIES,Jenn,93.5
Sunland RV Resort Emerald Desert,375920,15783841,221168,28-Apr-19,Void:    - Music Festival - Shuttle,Cancelled Reservation,OUTSIDE VENDOR COMMISSION,Jenn,37.5
Sunland RV Resort Emerald Desert,376606,15810884,221706,28-Apr-19,Void: 01-ED Daily Charge - (28-Apr-19),Cancelled Reservation,Lot-Daily,Jenn,90
Sunland RV Resort Emerald Desert,376606,15810885,221706,28-Apr-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Jenn,9.9
Sunland RV Resort Emerald Desert,376606,15810886,221706,28-Apr-19,Void:    - 2 x Pets,Cancelled Reservation,PETS,Jenn,6
Sunland RV Resort Emerald Desert,376606,15810887,221706,28-Apr-19,Void:    - Music Festival Package-Events,Cancelled Reservation,ACTIVITIES,Jenn,93.5
Sunland RV Resort Emerald Desert,376606,15810888,221706,28-Apr-19,Void:    - Music Festival - Shuttle,Cancelled Reservation,OUTSIDE VENDOR COMMISSION,Jenn,37.5
Sunland RV Resort Emerald Desert,373437,15690486,219333,28-Apr-19,Void: 01-ED Daily Charge - (28-Apr-19),Cancelled Reservation,Lot-Daily,Karina1,84
Sunland RV Resort Emerald Desert,373437,15690487,219333,28-Apr-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Karina1,9.24
Sunland RV Resort Emerald Desert,373437,15690488,219333,28-Apr-19,Void:    - Music Festival Package-Events,Cancelled Reservation,ACTIVITIES,Karina1,93.5
Sunland RV Resort Emerald Desert,373437,15690489,219333,28-Apr-19,Void:    - Music Festival - Shuttle,Cancelled Reservation,OUTSIDE VENDOR COMMISSION,Karina1,37.5
Sunland RV Resort Emerald Desert,317617,15882972,178910,28-Apr-19,Void: 01D- Emerald Daily Charge - (28-Apr-19),Dates changed ,Lot-Daily,Lee,84
Sunland RV Resort Emerald Desert,317617,15882973,178910,28-Apr-19,Void:    - TOT,Dates changed ,Transient/Occupancy Tax,Lee,9.13
Sunland RV Resort Emerald Desert,317617,15882974,178910,28-Apr-19,Void:    - Internet Access-ED,Dates changed ,USAGE REIMB-WIFI,Lee,1
Property,Account No,Trans No,Res No,Date,Transaction Description,Reason,GL Code,User Name,Amount
Sunland RV Resort Emerald Desert,317617,15882975,178910,28-Apr-19,Void:    - TOT,Dates changed ,Transient/Occupancy Tax,Lee,0.11
Sunland RV Resort Emerald Desert,377792,15879920,222541,28-Apr-19,Void:    - 2 x Adults,Posted to wrong account ,ADDITIONAL OCUPNTS,Lee,40
Sunland RV Resort Emerald Desert,377792,15879921,222541,28-Apr-19,Void:    - Music Festival Package-Events,Posted to wrong account ,ACTIVITIES,Lee,187
Sunland RV Resort Emerald Desert,377792,15879922,222541,28-Apr-19,Void:    - Music Festival - Shuttle,Posted to wrong account ,OUTSIDE VENDOR COMMISSION,Lee,75
Sunland RV Resort Emerald Desert,369754,15901901,216608,28-Apr-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Lee,2.25
Sunland RV Resort Emerald Desert,376710,15901556,221788,28-Apr-19,Void:    - TOT,Cancelled Reservation,Transient/Occupancy Tax,Lee,6.6
Sunland RV Resort Emerald Desert,376710,15901720,221788,28-Apr-19,Void: Cancellation Fee- ED,Cancelled Reservation,LATE FEES/SERVICE CHARGES,Lee,60
Sunland RV Resort Emerald Desert,357880,15894302,207623,28-Apr-19,Void:    - Music Festival Package-Events,Cancelled Reservation,ACTIVITIES,Lee,93.5
Sunland RV Resort Emerald Desert,357880,15894303,207623,28-Apr-19,Void:    - Music Festival - Shuttle,Cancelled Reservation,OUTSIDE VENDOR COMMISSION,Lee,37.5
Sunland RV Resort Emerald Desert,357880,15894301,207623,28-Apr-19,Void: 01D- Emerald Daily Charge - (28-Apr-19),Cancelled Reservation,Lot-Daily,Lee,84
Sunland RV Resort Emerald Desert,357880,15894296,207623,28-Apr-19,Void:    - TOT,Dates changed ,Transient/Occupancy Tax,Lee,9.24
Sunland RV Resort Emerald Desert,377792,15879918,222541,28-Apr-19,Void: 01-ED Daily Charge - (28-Apr-19),Posted to wrong account ,Lot-Daily,Lee,124
Sunland RV Resort Emerald Desert,377792,15879919,222541,28-Apr-19,Void:    - TOT,Posted to wrong account ,Transient/Occupancy Tax,Lee,13.64
Sunland RV Resort Emerald Desert,357919,15901871,207647,28-Apr-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Lee,4.5
Sunland RV Resort Emerald Desert,372238,15903731,218402,28-Apr-19,Void: Ice-ED,Incorrect Entry,VENDING,Lee,5
Sunland RV Resort Emerald Desert,357626,15901894,207435,28-Apr-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Lee,4.5
Sunland RV Resort Emerald Desert,357860,15071125,207612,28-Apr-19,Void: 01D- Emerald Daily Charge - (28-Apr-19),Incorrect Entry,Lot-Daily,Lee,0
Sunland RV Resort Emerald Desert,317748,15703748,178994,28-Apr-19,Void: 01D- Emerald Daily Charge - (28-Apr-19),Incorrect Entry,Lot-Daily,Lee,84
Sunland RV Resort Emerald Desert,317748,15703749,178994,28-Apr-19,Void:    - TOT,Incorrect Entry,Transient/Occupancy Tax,Lee,9.24
Sunland RV Resort Emerald Desert,317748,15703750,178994,28-Apr-19,Void:    - Music Festival Package-Events,Incorrect Entry,ACTIVITIES,Lee,93.5
Sunland RV Resort Emerald Desert,317748,15703751,178994,28-Apr-19,Void:    - Music Festival - Shuttle,Incorrect Entry,OUTSIDE VENDOR COMMISSION,Lee,37.5
Sunland RV Resort Emerald Desert,378269,15892680,222882,28-Apr-19,Void: 01-ED Daily Charge - (28-Apr-19),Cancelled Reservation,Lot-Daily,Lindsay,89
